ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[P]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[N]Hit,AOI[M]Hit,AOI[O]Hit,AOI[Q]Hit,AOI[R]Hit
P20F,>70%,Female,Normal Sinus Rhythm.JPG,30,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,30,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,30,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,30,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,31,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,31,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,32,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,32,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,32,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,32,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,32,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,32,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,32,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,32,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,32,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,33,,Fixation,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,33,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,34,,Fixation,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,34,,Fixation,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,34,,Fixation,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,34,,Fixation,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,34,,Fixation,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,34,,Fixation,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,34,,Fixation,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,34,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,34,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,34,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,35,,Fixation,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,35,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,35,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,36,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,36,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,36,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,36,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,36,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,36,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,36,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,36,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,36,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,36,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,36,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,36,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,36,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,37,,Fixation,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,37,,Fixation,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,37,,Fixation,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,37,,Fixation,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,37,,Fixation,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,37,,Fixation,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,37,,Fixation,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,37,,Fixation,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,37,,Fixation,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,37,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,38,,Fixation,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,38,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,38,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,38,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,38,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,39,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,39,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,40,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,40,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,40,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,40,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,40,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,40,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,40,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,40,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,40,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,40,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,41,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,41,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,41,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,42,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,42,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,42,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,42,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,42,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,42,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,42,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,42,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,43,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,43,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,43,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,,43,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,43,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,43,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,43,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,43,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,43,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20F,>70%,Female,Normal Sinus Rhythm.JPG,43,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
