ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[M]Hit
P21M,>70%,Male,Anterior STEMI.jpg,,25,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,25,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,25,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,25,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,25,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,25,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,300,0,0,0,0,0,0,0,0,0,1,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,26,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,26,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,27,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,200,0,0,0,0,1,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,28,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,28,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,28,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,28,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,29,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,30,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,30,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,200,0,0,0,0,0,0,1,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,31,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,167,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,167,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,167,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,167,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,167,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,167,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,167,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,167,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,167,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,167,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,32,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,150,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,150,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,150,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,150,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,150,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,150,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,150,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,150,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,150,0,0,0,0,0,0,0,1,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,33,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,33,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,28,,Fixation,800,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,34,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,34,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,29,,Fixation,600,0,0,0,1,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,35,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0
P21M,>70%,Male,Anterior STEMI.jpg,,35,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,1,,Fixation,300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,,1,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,,1,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,,1,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,2,,Fixation,167,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,2,,Fixation,167,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,2,,Fixation,167,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,2,,Fixation,167,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,2,,Fixation,167,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,2,,Fixation,167,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,2,,Fixation,167,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,2,,Fixation,167,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,2,,Fixation,167,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,2,,Fixation,167,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,,2,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,,2,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,,2,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,3,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,3,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,3,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,3,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,3,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,3,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,3,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,3,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,3,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,3,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,3,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0
P22F,<70%,Female,Anterior STEMI.jpg,,3,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0
