ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[M]Hit,AOI[Q]Hit
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,14,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,14,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,14,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,14,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,14,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,14,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,14,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,15,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,16,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,16,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,16,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,17,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,17,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,17,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,17,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,18,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,18,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,19,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,20,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,20,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,20,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,20,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,21,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,21,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,21,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,22,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,24,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,24,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,25,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,25,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,26,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,27,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,27,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,27,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,27,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,27,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,28,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,29,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,29,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,29,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,29,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,30,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,31,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,32,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,32,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,33,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,33,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,33,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,33,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,34,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,35,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,35,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,37,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,37,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,37,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,37,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,37,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22F,<70%,Female,Ventricular Fibrillation.jpg,,38,Saccade,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,,1,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,1,,Fixation,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,,2,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,,2,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,,2,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,2,,Fixation,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,2,,Fixation,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,2,,Fixation,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,2,,Fixation,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,2,,Fixation,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,2,,Fixation,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,2,,Fixation,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,2,,Fixation,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,2,,Fixation,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,2,,Fixation,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,,3,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,3,,Fixation,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,,4,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,350,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,350,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,350,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,350,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,350,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,350,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,350,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P23F,>70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,350,0,0,0,0,0,0,0,0,0,0,0,0,1,0
